sentence,head,tail,head_offset,tail_offset,head_type,tail_type
树是一种非线性的数据结构，它有一个根节点，根节点可以有零个或多个子节点，每个子节点又可以有零个或多个子节点，以此类推，,子节点,根节点,32,17,CON,CON
树是一种非线性的数据结构，它有一个根节点，根节点可以有零个或多个子节点，每个子节点又可以有零个或多个子节点，以此类推，,子节点,子节点,32,50,CON,CON
树是一种非线性的数据结构，它有一个根节点，根节点可以有零个或多个子节点，每个子节点又可以有零个或多个子节点，以此类推，,根节点,子节点,17,50,CON,CON
简单排序是按特定规则依次比较交换元素位置的排序方法,排序,简单排序,21,0,CON,CON
在树形结构中，位于树的最顶端没有前驱节点的节点就是根节点,前驱节点,根节点,16,25,CON,CON
二分查找是在一个有序数组中，通过每次将查找区间缩小一半的方式，不断比较中间元素与目标值，若中间元素等于目标值则查找成功，若中间元素,查找,查找,19,55,CON,CON
二分查找是在一个有序数组中，通过每次将查找区间缩小一半的方式，不断比较中间元素与目标值，若中间元素等于目标值则查找成功，若中间元素,查找,二分查找,19,0,CON,CON
二分查找是在一个有序数组中，通过每次将查找区间缩小一半的方式，不断比较中间元素与目标值，若中间元素等于目标值则查找成功，若中间元素,查找,数组,19,10,CON,CON
二分查找是在一个有序数组中，通过每次将查找区间缩小一半的方式，不断比较中间元素与目标值，若中间元素等于目标值则查找成功，若中间元素,查找,二分查找,55,0,CON,CON
二分查找是在一个有序数组中，通过每次将查找区间缩小一半的方式，不断比较中间元素与目标值，若中间元素等于目标值则查找成功，若中间元素,查找,数组,55,10,CON,CON
二分查找是在一个有序数组中，通过每次将查找区间缩小一半的方式，不断比较中间元素与目标值，若中间元素等于目标值则查找成功，若中间元素,二分查找,数组,0,10,CON,CON
指针是一种变量，其值为内存中另一个变量的地址，通过该指针可以访问和操作其所指向的变量,指针,指针,0,26,CON,CON
指针是一种变量，其值为内存中另一个变量的地址，通过该指针可以访问和操作其所指向的变量,指针,访问,0,30,CON,CON
指针是一种变量，其值为内存中另一个变量的地址，通过该指针可以访问和操作其所指向的变量,指针,访问,26,30,CON,CON
非线性结构是一种数据元素之间存在一对多或多对多关系的数据结构，其数据元素的逻辑关系不再是简单的线性关系,非线性结构,数据元素,0,8,CON,CON
非线性结构是一种数据元素之间存在一对多或多对多关系的数据结构，其数据元素的逻辑关系不再是简单的线性关系,非线性结构,数据元素,0,32,CON,CON
非线性结构是一种数据元素之间存在一对多或多对多关系的数据结构，其数据元素的逻辑关系不再是简单的线性关系,数据元素,数据元素,8,32,CON,CON
线性表是数据元素有序排列且有一对一关系的序列,数据元素,线性表,4,0,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,访问,47,24,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,遍历,47,10,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,图,47,9,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,访问,47,37,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,广度优先搜索,47,0,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,遍历,24,10,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,图,24,9,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,访问,24,37,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,广度优先搜索,24,0,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,遍历,图,10,9,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,遍历,访问,10,37,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,遍历,广度优先搜索,10,0,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,图,访问,9,37,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,图,广度优先搜索,9,0,CON,CON
广度优先搜索是一种图遍历算法，从起始节点开始，先访问其所有邻接节点，再依次访问这些邻接节点的未访问过的邻接节点，按层次,访问,广度优先搜索,37,0,CON,CON
递归基础是递归定义中的一种情况，其核心特征是存在一种或多种简单、直接可解的基础情况，这些基础情况不需要通过递归调用自身来求解，而是能够直接,递归,递归基础,5,0,CON,CON
递归基础是递归定义中的一种情况，其核心特征是存在一种或多种简单、直接可解的基础情况，这些基础情况不需要通过递归调用自身来求解，而是能够直接,递归,递归,5,53,CON,CON
递归基础是递归定义中的一种情况，其核心特征是存在一种或多种简单、直接可解的基础情况，这些基础情况不需要通过递归调用自身来求解，而是能够直接,递归基础,递归,0,53,CON,CON
根节点是树结构中的一个特殊节点，它没有父节点，是树的起始点，树中的其他节点都直接或间接连接到根节点,根节点,父节点,46,19,CON,CON
根节点是树结构中的一个特殊节点，它没有父节点，是树的起始点，树中的其他节点都直接或间接连接到根节点,根节点,根节点,46,0,CON,CON
根节点是树结构中的一个特殊节点，它没有父节点，是树的起始点，树中的其他节点都直接或间接连接到根节点,父节点,根节点,19,0,CON,CON
树是一种非线性的数据结构，它具有一个根节点，根节点可以有零个或多个子节点，每个子节点又可以有零个或多个子节点，以此类推，,子节点,根节点,51,22,CON,CON
树是一种非线性的数据结构，它具有一个根节点，根节点可以有零个或多个子节点，每个子节点又可以有零个或多个子节点，以此类推，,子节点,子节点,51,33,CON,CON
树是一种非线性的数据结构，它具有一个根节点，根节点可以有零个或多个子节点，每个子节点又可以有零个或多个子节点，以此类推，,子节点,根节点,51,18,CON,CON
